sn89067083	Ripley County democrat	Weekly	D.C. Cunningham	Doniphan	MO	Doniphan, MO	36.621	-90.823	QUERIED, found	http://www.geonames.org/search.html?q=Doniphan%2C+MO&country=US	/maps/google_36.621_-90.823.html	https://chroniclingamerica.loc.gov/lccn/sn89067083/
sn84037890	The Hartford herald	Weekly	Jno. P. Barrett & Co	Hartford	KY	Hartford, KY	37.45116	-86.90916	RDF	http://sws.geonames.org/4294195/		https://chroniclingamerica.loc.gov/lccn/sn84037890/
sn87065462	Okolona messenger	Weekly	Abe Steinberger & Sons	Okolona	MS	Okolona, MS	34.002	-88.755	QUERIED, found	http://www.geonames.org/search.html?q=Okolona%2C+MS&country=US	/maps/google_34.002_-88.755.html	https://chroniclingamerica.loc.gov/lccn/sn87065462/
sn92073908	The commonwealth	Weekly	E.E. Hilliard	Scotland Neck	NC	Scotland Neck, NC	36.13	-77.42	QUERIED, found	http://www.geonames.org/search.html?q=Scotland+Neck%2C+NC&country=US	/maps/google_36.13_-77.42.html	https://chroniclingamerica.loc.gov/lccn/sn92073908/
sn93067659	The Pickens sentinel-journal	Weekly	Sentinel-Journal Co	Pickens	SC	Pickens, SC	34.683	-82.837	QUERIED, found	http://www.geonames.org/search.html?q=Pickens%2C+SC&country=US	/maps/google_34.683_-82.837.html	https://chroniclingamerica.loc.gov/lccn/sn93067659/
sn85042303	The Daily Ardmoreite	Daily	John F. Easley	Ardmore	OK	Ardmore, OK	34.174	-97.144	QUERIED, found	http://www.geonames.org/search.html?q=Ardmore%2C+OK&country=US	/maps/google_34.174_-97.144.html	https://chroniclingamerica.loc.gov/lccn/sn85042303/
sn84029853	The Globe-republican	Weekly	Globe-Republican Pub. Co	Dodge City	KS	Dodge City, KS	37.7528	-100.01708	RDF	http://sws.geonames.org/5445298/		https://chroniclingamerica.loc.gov/lccn/sn84029853/
sn86088199	Canyon City news	Weekly	Geo. A. Brandon	Canyon City	TX	Canyon City, TX	34.98033	-101.9188	RDF	http://sws.geonames.org/5518239/		https://chroniclingamerica.loc.gov/lccn/sn86088199/
sn84023416	Essex County herald	Weekly	Essex County Herald Assn	Guildhall	VT	Guildhall, VT	44.81477	-71.88037	RDF	http://sws.geonames.org/5237402/		https://chroniclingamerica.loc.gov/lccn/sn84023416/
sn88085460	The Colfax gazette	Weekly	Colfax Gazette Co	Colfax	WA	Colfax, WA	46.88	-117.364	QUERIED, found	http://www.geonames.org/search.html?q=Colfax%2C+WA&country=US	/maps/google_46.88_-117.364.html	https://chroniclingamerica.loc.gov/lccn/sn88085460/
sn86090270	Shiner gazette	Weekly	C.W. Ward	Shiner	TX	Shiner, TX	29.42913	-97.17054	RDF	http://sws.geonames.org/4728482/		https://chroniclingamerica.loc.gov/lccn/sn86090270/
sn95060905	Tombstone epitaph	Biweekly	Reppy & Peck	Tombstone	AZ	Tombstone, AZ	31.71287	-110.06758	RDF	http://sws.geonames.org/5317714/		https://chroniclingamerica.loc.gov/lccn/sn95060905/
sn95026788	Live Oak daily Democrat	Daily	Live Oak Pub. Co	Live Oak	FL	Live Oak, FL	30.29495	-82.98402	RDF	http://sws.geonames.org/4162461/		https://chroniclingamerica.loc.gov/lccn/sn95026788/
sn88059319	Twice-a-week plain dealer	Semiweekly	W.R. & F.J. Mead	Cresco	IA	Cresco, IA	43.38136	-92.11405	RDF	http://sws.geonames.org/4853059/		https://chroniclingamerica.loc.gov/lccn/sn88059319/
sn90070270	La democracia	Daily	Imprenta El Vapor			Ponce, P.R.	18.01108	-66.61406	RDF	http://sws.geonames.org/4566880/		https://chroniclingamerica.loc.gov/lccn/sn90070270/
sn84026817	The weekly register	Weekly	George W. Tippett	Point Pleasant	WV	Point Pleasant, WV	38.84453	-82.13709	RDF	http://sws.geonames.org/4818750/		https://chroniclingamerica.loc.gov/lccn/sn84026817/
sn95047216	The sun	Weekly	Sun Co	Jacksonville	FL	Jacksonville, FL	30.33218	-81.65565	RDF	http://sws.geonames.org/4160021/		https://chroniclingamerica.loc.gov/lccn/sn95047216/
sn86058226	The Richmond palladium and sun-telegram	Daily	[Palladium Print. Co.]	Richmond	IN	Richmond, IN	33.471	-81.975	QUERIED, found	http://www.geonames.org/search.html?q=Richmond%2C+IN&country=US	/maps/google_33.471_-81.975.html	https://chroniclingamerica.loc.gov/lccn/sn86058226/
sn85007266	The Wallace miner	Weekly	Miner Printing & Pub. Co	Wallace	ID	Wallace, ID	47.474	-115.928	QUERIED, found	http://www.geonames.org/search.html?q=Wallace%2C+ID&country=US	/maps/google_47.474_-115.928.html	https://chroniclingamerica.loc.gov/lccn/sn85007266/
sn00063676	St. Johns review	Biweekly	J.C. Crome	Saint Johns	OR	Saint Johns, OR	45.52345	-122.67621	RDF	http://sws.geonames.org/5746545/		https://chroniclingamerica.loc.gov/lccn/sn00063676/
sn84020731	The Durham recorder	Weekly	J.D. Cameron	Durham	NC	Durham, NC	35.994	-78.899	QUERIED, found	http://www.geonames.org/search.html?q=Durham%2C+NC&country=US	/maps/google_35.994_-78.899.html	https://chroniclingamerica.loc.gov/lccn/sn84020731/
sn84025891	The Washington bee	Weekly	Bee Pub. Co	Washington	DC	Washington, DC	38.895	-77.036	QUERIED, found	http://www.geonames.org/search.html?q=Washington%2C+DC&country=US	/maps/google_38.895_-77.036.html	https://chroniclingamerica.loc.gov/lccn/sn84025891/
sn84022871	Orleans County monitor	Weekly	E.H. Webster	Barton	VT	Barton, VT	44.748	-72.176	QUERIED, found	http://www.geonames.org/search.html?q=Barton%2C+VT&country=US	/maps/google_44.748_-72.176.html	https://chroniclingamerica.loc.gov/lccn/sn84022871/
sn87093056	Adams County news	Weekly	E.D. Gilson	Ritzville	WA	Ritzville, WA	47.128	-118.38	QUERIED, found	http://www.geonames.org/search.html?q=Ritzville%2C+WA&country=US	/maps/google_47.128_-118.38.html	https://chroniclingamerica.loc.gov/lccn/sn87093056/
sn83007465	The Lancaster news	Triweekly	Lancaster Pub. Co	Lancaster	SC	Lancaster, SC	34.72	-80.771	QUERIED, found	http://www.geonames.org/search.html?q=Lancaster%2C+SC&country=US	/maps/google_34.72_-80.771.html	https://chroniclingamerica.loc.gov/lccn/sn83007465/
sn82006687	Saint Mary's beacon	NOTFOUND	[s.n.]	Leonard Town	MD	Leonard Town, MD	38.26679	-76.45384	RDF	http://sws.geonames.org/4360592/		https://chroniclingamerica.loc.gov/lccn/sn82006687/
sn88086023	East Oregonian : E.O	Daily	East Oregonian Pub. Co	Pendleton	OR	Pendleton, OR	45.67207	-118.7886	RDF	http://sws.geonames.org/5745380/		https://chroniclingamerica.loc.gov/lccn/sn88086023/
sn86090528	The Chickasha daily express	Daily	A.M. Dawson	Chickasha	OK	Chickasha, OK	35.053	-97.936	QUERIED, found	http://www.geonames.org/search.html?q=Chickasha%2C+OK&country=US	/maps/google_35.053_-97.936.html	https://chroniclingamerica.loc.gov/lccn/sn86090528/
sn92070543	The Cimarron news and press	Weekly	Cimarron Pub. Co	Cimarron	NM	Cimarron, NM	36.51087	-104.91583	RDF	http://sws.geonames.org/5462076/		https://chroniclingamerica.loc.gov/lccn/sn92070543/
sn88076515	Devils Lake inter-ocean and Devils Lake free press	Weekly	Hansbrough & Small	Devils Lake	ND	Devils Lake, ND	48.11278	-98.86512	RDF	http://sws.geonames.org/5058868/		https://chroniclingamerica.loc.gov/lccn/sn88076515/
sn84037844	The Clarksburg telegram	Weekly	W.F. Williams	Clarksburg	WV	Clarksburg, WV	39.28065	-80.34453	RDF	http://sws.geonames.org/4802316/		https://chroniclingamerica.loc.gov/lccn/sn84037844/
sn95047406	Bradford County telegraph	Weekly	L.C. Webb	Starke	FL	Starke, FL	29.94413	-82.10983	RDF	http://sws.geonames.org/4173999/		https://chroniclingamerica.loc.gov/lccn/sn95047406/
sn83004226	The Big Sandy news	Weekly	Webb & Ferguson	Louisa	KY	Louisa, KY	38.11425	-82.60321	RDF	http://sws.geonames.org/4299275/		https://chroniclingamerica.loc.gov/lccn/sn83004226/
sn91068476	The Monroe journal	Semiweekly	R.F. Beasley	Monroe	NC	Monroe, NC	34.985	-80.55	QUERIED, found	http://www.geonames.org/search.html?q=Monroe%2C+NC&country=US	/maps/google_34.985_-80.55.html	https://chroniclingamerica.loc.gov/lccn/sn91068476/
sn93067841	The county record	Weekly	NOTFOUND	Kingstree	SC	Kingstree, SC	33.668	-79.831	QUERIED, found	http://www.geonames.org/search.html?q=Kingstree%2C+SC&country=US	/maps/google_33.668_-79.831.html	https://chroniclingamerica.loc.gov/lccn/sn93067841/
sn96088281	Rogue River courier	Weekly	Wimer & Stine	Grants Pass	OR	Grants Pass, OR	42.43933	-123.33067	RDF	http://sws.geonames.org/5729080/		https://chroniclingamerica.loc.gov/lccn/sn96088281/
sn85025371	Clarke courier	Weekly	William N. Nelson	Berryville	VA	Berryville, VA	39.152	-77.982	QUERIED, found	http://www.geonames.org/search.html?q=Berryville%2C+VA&country=US	/maps/google_39.152_-77.982.html	https://chroniclingamerica.loc.gov/lccn/sn85025371/
sn85047084	The Pacific commercial advertiser	Daily	[s.n.]			Honolulu, Hawaiian Islands	21.30694	-157.85833	RDF	http://sws.geonames.org/5856195/		https://chroniclingamerica.loc.gov/lccn/sn85047084/
2010270500	Dakota County herald	Weekly	J.L. McKean	Dakota City	NE	Dakota City, NE	42.474	-96.414	QUERIED, found	http://www.geonames.org/search.html?q=Dakota+City%2C+NE&country=US	/maps/google_42.474_-96.414.html	https://chroniclingamerica.loc.gov/lccn/2010270500/
sn90059959	The Irish standard	Weekly	Edward O'Brien	Minneapolis	MN	Minneapolis, MN	44.94441	-93.09327	RDF	http://sws.geonames.org/5045360/		https://chroniclingamerica.loc.gov/lccn/sn90059959/
sn83016810	The Appeal	Weekly	Northwestern Pub. Co	Saint Paul	MN	Saint Paul, MN	44.97997	-93.26384	RDF	http://sws.geonames.org/5037649/		https://chroniclingamerica.loc.gov/lccn/sn83016810/
sn98060050	Vermont phœnix	Weekly	G.W. Nichols & W.E. Ryther	Brattleboro	VT	Brattleboro, VT	42.85092	-72.55787	RDF	http://sws.geonames.org/5234141/		https://chroniclingamerica.loc.gov/lccn/sn98060050/
sn84024811	Montana news	Weekly	J.H. Walsh	Lewistown	MT	Lewistown, MT	46.59271	-112.03611	RDF	http://sws.geonames.org/5656882/		https://chroniclingamerica.loc.gov/lccn/sn84024811/
sn88085488	Pullman herald	Semiweekly	Sargent & Neill	Pullman	WA	Pullman, WA	46.731	-117.18	QUERIED, found	http://www.geonames.org/search.html?q=Pullman%2C+WA&country=US	/maps/google_46.731_-117.18.html	https://chroniclingamerica.loc.gov/lccn/sn88085488/
sn85025007	Alexandria gazette	Daily	Edgar Snowden	Alexandria	DC	Alexandria, DC	38.80484	-77.04692	RDF	http://sws.geonames.org/4744091/		https://chroniclingamerica.loc.gov/lccn/sn85025007/
sn86074081	The weekly picket	Weekly	Ross & Almon	Canton	MS	Canton, MS	32.613	-90.037	QUERIED, found	http://www.geonames.org/search.html?q=Canton%2C+MS&country=US	/maps/google_32.613_-90.037.html	https://chroniclingamerica.loc.gov/lccn/sn86074081/
sn86072143	Burlington weekly free press	Weekly	Geo. W. & G.G. Benedict	Burlington	VT	Burlington, VT	44.47588	-73.21207	RDF	http://sws.geonames.org/5234372/		https://chroniclingamerica.loc.gov/lccn/sn86072143/
sn89081128	New Ulm review	Weekly	F.W. Johnson	New Ulm	MN	New Ulm, MN	44.312	-94.461	QUERIED, found	http://www.geonames.org/search.html?q=New+Ulm%2C+MN&country=US	/maps/google_44.312_-94.461.html	https://chroniclingamerica.loc.gov/lccn/sn89081128/
sn87093057	Washington State journal and Adams County news	Weekly	Journal Herald Pub. Co	Ritzville	WA	Ritzville, WA	47.128	-118.38	QUERIED, found	http://www.geonames.org/search.html?q=Ritzville%2C+WA&country=US	/maps/google_47.128_-118.38.html	https://chroniclingamerica.loc.gov/lccn/sn87093057/
sn85052076	The citizen	Weekly	T.G. Pasco	Berea	KY	Berea, KY	37.56869	-84.29632	RDF	http://sws.geonames.org/4283974/		https://chroniclingamerica.loc.gov/lccn/sn85052076/
2010218519	Goodwin's weekly : a thinking paper for thinking people	Weekly	C.C. Goodwin, J.T. Goodwin	Salt Lake City	UT	Salt Lake City, UT	40.76078	-111.89105	RDF	http://sws.geonames.org/5780993/		https://chroniclingamerica.loc.gov/lccn/2010218519/
sn84025841	Richmond planet	Weekly	Planet Pub. Co	Richmond	VA	Richmond, VA	37.55376	-77.46026	RDF	http://sws.geonames.org/4781708/		https://chroniclingamerica.loc.gov/lccn/sn84025841/
sn86069201	The central record	Weekly	Cartwright & Landrum	Lancaster	KY	Lancaster, KY	37.61952	-84.578	RDF	http://sws.geonames.org/4297354/		https://chroniclingamerica.loc.gov/lccn/sn86069201/
sn87062055	The Coconino sun	Weekly	C.M. Funston	Flagstaff	AZ	Flagstaff, AZ	35.19807	-111.65127	RDF	http://sws.geonames.org/5294810/		https://chroniclingamerica.loc.gov/lccn/sn87062055/
sn86082061	Herald and news	Weekly	E.D Upham & Co	West Randolph	VT	West Randolph, VT	43.925	-72.666	QUERIED, found	http://www.geonames.org/search.html?q=West+Randolph%2C+VT&country=US	/maps/google_43.925_-72.666.html	https://chroniclingamerica.loc.gov/lccn/sn86082061/
sn94049698	Heppner gazette	Weekly	Patterson Pub. Co	Heppner	OR	Heppner, OR	45.35318	-119.5578	RDF	http://sws.geonames.org/5731035/		https://chroniclingamerica.loc.gov/lccn/sn94049698/
sn95047371	The Morning sun	Daily	Sun Co	Tallahassee	FL	Tallahassee, FL	30.43826	-84.28073	RDF	http://sws.geonames.org/4174715/		https://chroniclingamerica.loc.gov/lccn/sn95047371/
sn95047417	The weekly true Democrat	Weekly	John G. Collins	Tallahassee	FL	Tallahassee, FL	30.43826	-84.28073	RDF	http://sws.geonames.org/4174715/		https://chroniclingamerica.loc.gov/lccn/sn95047417/
sn90060662	Vinland	Monthly	G.B. Björnson	Minneota	MN	Minneota, MN	44.55885	-95.98559	RDF	http://sws.geonames.org/5037680/		https://chroniclingamerica.loc.gov/lccn/sn90060662/
sn82015761	The Williams news	Weekly	G.V. Young	Williams	AZ	Williams, AZ	35.24946	-112.191	RDF	http://sws.geonames.org/5321098/		https://chroniclingamerica.loc.gov/lccn/sn82015761/
sn78000395	The labor world	Biweekly	Sabrie G. Akin	Duluth	MN	Duluth, MN	46.78327	-92.10658	RDF	http://sws.geonames.org/5024719/		https://chroniclingamerica.loc.gov/lccn/sn78000395/
sn88056165	Camas Prairie chronicle	Weekly	J. Rustemeyer & F.S. Wimer	Cottonwood	ID	Cottonwood, ID	46.048	-116.35	QUERIED, found	http://www.geonames.org/search.html?q=Cottonwood%2C+ID&country=US	/maps/google_46.048_-116.35.html	https://chroniclingamerica.loc.gov/lccn/sn88056165/
sn83035565	The Greenville journal	Weekly	E.B. Taylor & J.G. Rees	Greenville	OH	Greenville, OH	40.10283	-84.63301	RDF	http://sws.geonames.org/5156493/		https://chroniclingamerica.loc.gov/lccn/sn83035565/
sn96088246	The times-herald	Weekly	W.C. Byrd	Burns	OR	Burns, OR	43.58626	-119.0541	RDF	http://sws.geonames.org/5716833/		https://chroniclingamerica.loc.gov/lccn/sn96088246/
sn86090049	The San Angelo press	Weekly	Smith & Parsons	San Angelo	TX	San Angelo, TX	31.46377	-100.43704	RDF	http://sws.geonames.org/5530022/		https://chroniclingamerica.loc.gov/lccn/sn86090049/
sn84036008	The Billings gazette	Semiweekly	E.H. Becker	Billings	MT	Billings, MT	45.78329	-108.50069	RDF	http://sws.geonames.org/5640350/		https://chroniclingamerica.loc.gov/lccn/sn84036008/
sn88064317	The Natchitoches enterprise	Weekly	H.P. Breazeale	Natchitoches	LA	Natchitoches, LA	31.761	-93.086	QUERIED, found	http://www.geonames.org/search.html?q=Natchitoches%2C+LA&country=US	/maps/google_31.761_-93.086.html	https://chroniclingamerica.loc.gov/lccn/sn88064317/
sn85042462	Los Angeles herald	Daily	Herald Pub. Co	Los Angeles	CA	Los Angeles, CA	34.05223	-118.24368	RDF	http://sws.geonames.org/5368361/		https://chroniclingamerica.loc.gov/lccn/sn85042462/
sn83030193	The evening world	Daily	NOTFOUND	New York	NY	New York, NY	40.714	-74.006	QUERIED, found	http://www.geonames.org/search.html?q=New+York%2C+NY&country=US	/maps/google_40.714_-74.006.html	https://chroniclingamerica.loc.gov/lccn/sn83030193/
sn86091197	The Idaho Republican	Weekly	Idaho Republican Pub. Co	Blackfoot	ID	Blackfoot, ID	43.19	-112.345	QUERIED, found	http://www.geonames.org/search.html?q=Blackfoot%2C+ID&country=US	/maps/google_43.19_-112.345.html	https://chroniclingamerica.loc.gov/lccn/sn86091197/
sn92070553	Red River prospector	Weekly	Fremont C. Stevens	Red River	NM	Red River, NM	36.70808	-105.40612	RDF	http://sws.geonames.org/5487111/		https://chroniclingamerica.loc.gov/lccn/sn92070553/
sn84024828	Mohave County miner	Weekly	A.H. Smith & Co	Mineral Park	AZ	Mineral Park, AZ	35.371	-114.153	QUERIED, found	http://www.geonames.org/search.html?q=Mineral+Park%2C+AZ&country=US	/maps/google_35.371_-114.153.html	https://chroniclingamerica.loc.gov/lccn/sn84024828/
sn84026965	The Anderson intelligencer	Weekly	J.C.C. Featherston and James A. Hoyt	Anderson Court House	SC	Anderson Court House, SC	34.503	-82.65	QUERIED, found	http://www.geonames.org/search.html?q=Anderson+Court+House%2C+SC&country=US	/maps/google_34.503_-82.65.html	https://chroniclingamerica.loc.gov/lccn/sn84026965/
sn85038709	Alma record	Weekly	Miss C.M. Fleming	Alma	MI	Alma, MI	43.37892	-84.65973	RDF	http://sws.geonames.org/4984049/		https://chroniclingamerica.loc.gov/lccn/sn85038709/
sn85053157	The river press	Weekly	River Press Pub. Co	Fort Benton	MT	Fort Benton, MT	47.8183	-110.66744	RDF	http://sws.geonames.org/5652763/		https://chroniclingamerica.loc.gov/lccn/sn85053157/
sn85038292	The Democratic advocate	Semiweekly	William H. Davis	Westminster	MD	Westminster, MD	39.57538	-76.99581	RDF	http://sws.geonames.org/4373238/		https://chroniclingamerica.loc.gov/lccn/sn85038292/
sn96091104	The Columbia herald	Weekly	[s.n.]	Columbia	TN	Columbia, TN	35.61507	-87.03528	RDF	http://sws.geonames.org/4614867/		https://chroniclingamerica.loc.gov/lccn/sn96091104/
sn89058128	The comet	Weekly	N.C.T. Love	Johnson City	TN	Johnson City, TN	36.313	-82.353	QUERIED, found	http://www.geonames.org/search.html?q=Johnson+City%2C+TN&country=US	/maps/google_36.313_-82.353.html	https://chroniclingamerica.loc.gov/lccn/sn89058128/
sn93060090	World's cresset	Weekly	L.S. Garrett	JAH-ville	MO	JAH-ville, MO	36.86728	-91.91432	RDF	http://sws.geonames.org/4404162/		https://chroniclingamerica.loc.gov/lccn/sn93060090/
sn96076776	The Clio messenger	Weekly	Ralph C. Gillett	Clio	MI	Clio, MI	43.17753	-83.73413	RDF	http://sws.geonames.org/4989153/		https://chroniclingamerica.loc.gov/lccn/sn96076776/
sn87052181	Fair play	Weekly	S. Henry Smith	Ste. Genevieve	MO	Ste. Genevieve, MO	37.894	-90.194	QUERIED, found	http://www.geonames.org/search.html?q=Ste.+Genevieve%2C+MO&country=US	/maps/google_37.894_-90.194.html	https://chroniclingamerica.loc.gov/lccn/sn87052181/
sn85058028	The Citizen	Weekly	W.D. Loveless	American Fork	UT	American Fork, UT	40.3769	-111.79576	RDF	http://sws.geonames.org/5844096/		https://chroniclingamerica.loc.gov/lccn/sn85058028/
sn90059180	The Virginia enterprise	Weekly	W.E. Hannaford	Virginia	MN	Virginia, MN	47.52326	-92.53657	RDF	http://sws.geonames.org/5051468/		https://chroniclingamerica.loc.gov/lccn/sn90059180/
sn87062268	The Pensacola journal	Daily	Mayes & Co	Pensacola	FL	Pensacola, FL	30.42131	-87.21691	RDF	http://sws.geonames.org/4168228/		https://chroniclingamerica.loc.gov/lccn/sn87062268/
sn84024779	The Wahpeton times	Weekly	Geo. P. Garred	Wahpeton	ND	Wahpeton, ND	46.26524	-96.60591	RDF	http://sws.geonames.org/5062355/		https://chroniclingamerica.loc.gov/lccn/sn84024779/
sn94055463	Custer County Republican	Weekly	Robt. H. Miller	Broken Bow	NE	Broken Bow, NE	41.436	-99.642	QUERIED, found	http://www.geonames.org/search.html?q=Broken+Bow%2C+NE&country=US	/maps/google_41.436_-99.642.html	https://chroniclingamerica.loc.gov/lccn/sn94055463/
sn83045081	Der Deutsche correspondent	Daily	F. Raine	Baltimore	MD	Baltimore, MD	39.29038	-76.61219	RDF	http://sws.geonames.org/4347778/		https://chroniclingamerica.loc.gov/lccn/sn83045081/
sn85052115	The Paducah weekly sun	Weekly	The Sun Pub. Co	Paducah	KY	Paducah, KY	37.08339	-88.60005	RDF	http://sws.geonames.org/4048662/		https://chroniclingamerica.loc.gov/lccn/sn85052115/
sn87056244	The Plymouth tribune	Weekly	Hendricks & Co	Plymouth	IN	Plymouth, IN	41.34366	-86.30973	RDF	http://sws.geonames.org/4924970/		https://chroniclingamerica.loc.gov/lccn/sn87056244/
sn97070614	The Owosso times	Weekly	Edmund O. Dewey	Owosso	MI	Owosso, MI	42.9978	-84.17664	RDF	http://sws.geonames.org/5004792/		https://chroniclingamerica.loc.gov/lccn/sn97070614/
sn93067853	The Union times	Weekly	NOTFOUND	Union	SC	Union, SC	34.685	-81.642	QUERIED, found	http://www.geonames.org/search.html?q=Union%2C+SC&country=US	/maps/google_34.685_-81.642.html	https://chroniclingamerica.loc.gov/lccn/sn93067853/
sn90061782	Morgan County democrat	Weekly	Tillman & Price	Versailles	MO	Versailles, MO	38.431	-92.841	QUERIED, found	http://www.geonames.org/search.html?q=Versailles%2C+MO&country=US	/maps/google_38.431_-92.841.html	https://chroniclingamerica.loc.gov/lccn/sn90061782/
sn90061783	Morgan County republican	Weekly	H.F. Tillman	Versailles	MO	Versailles, MO	38.431	-92.841	QUERIED, found	http://www.geonames.org/search.html?q=Versailles%2C+MO&country=US	/maps/google_38.431_-92.841.html	https://chroniclingamerica.loc.gov/lccn/sn90061783/
sn86099906	The Brownsville daily herald	Daily	Jesse O. Wheeler	Brownsville	TX	Brownsville, TX	25.90175	-97.49748	RDF	http://sws.geonames.org/4676740/		https://chroniclingamerica.loc.gov/lccn/sn86099906/
sn93067846	The watchman and southron	Semiweekly	Watchman and Southron Pub. Co	Sumter	SC	Sumter, SC	33.92	-80.341	QUERIED, found	http://www.geonames.org/search.html?q=Sumter%2C+SC&country=US	/maps/google_33.92_-80.341.html	https://chroniclingamerica.loc.gov/lccn/sn93067846/
sn85052114	The Paducah evening sun	Daily	Sun Pub. Co	Paducah	KY	Paducah, KY	37.08339	-88.60005	RDF	http://sws.geonames.org/4048662/		https://chroniclingamerica.loc.gov/lccn/sn85052114/
sn88064328	New Iberia enterprise and independent observer	Weekly	M.W. Fisher	New Iberia	LA	New Iberia, LA	30.004	-91.819	QUERIED, found	http://www.geonames.org/search.html?q=New+Iberia%2C+LA&country=US	/maps/google_30.004_-91.819.html	https://chroniclingamerica.loc.gov/lccn/sn88064328/
sn93051660	Corvallis gazette	Semiweekly	[s.n.]	Corvallis	OR	Corvallis, OR	44.56457	-123.26204	RDF	http://sws.geonames.org/5720727/		https://chroniclingamerica.loc.gov/lccn/sn93051660/
sn84036220	Fergus County Democrat	Weekly	Stout & Kelly	Lewistown	MT	Lewistown, MT	47.049	-109.467	QUERIED, found	http://www.geonames.org/search.html?q=Lewistown%2C+MT&country=US	/maps/google_47.049_-109.467.html	https://chroniclingamerica.loc.gov/lccn/sn84036220/
sn83045241	Indiana tribüne	Daily	Louis D. Hild	Indianapolis	IN	Indianapolis, IN	39.76838	-86.15804	RDF	http://sws.geonames.org/4259418/		https://chroniclingamerica.loc.gov/lccn/sn83045241/
sn95060914	Graham guardian	Weekly	Guardian Pub. Co	Safford	AZ	Safford, AZ	32.83395	-109.70758	RDF	http://sws.geonames.org/5312476/		https://chroniclingamerica.loc.gov/lccn/sn95060914/
sn86076135	Tonopah bonanza	Weekly	Tonopah Pub. Co	Butler City	NV	Butler City, NV	38.06716	-117.23008	RDF	http://sws.geonames.org/5513795/		https://chroniclingamerica.loc.gov/lccn/sn86076135/
sn85033139	The Manitowoc pilot	Weekly	Jeremiah Crowley	Manitowoc	WI	Manitowoc, WI	44.089	-87.658	QUERIED, found	http://www.geonames.org/search.html?q=Manitowoc%2C+WI&country=US	/maps/google_44.089_-87.658.html	https://chroniclingamerica.loc.gov/lccn/sn85033139/
2012218612	The news and herald	Weekly	Winnsboro Pub. Co	Winnsboro	SC	Winnsboro, SC	34.381	-81.086	QUERIED, found	http://www.geonames.org/search.html?q=Winnsboro%2C+SC&country=US	/maps/google_34.381_-81.086.html	https://chroniclingamerica.loc.gov/lccn/2012218612/
sn82015415	The Hawaiian star	Daily	Hawaiian Star Newspaper Association	Honolulu	HI	Honolulu, HI	21.30694	-157.85833	RDF	http://sws.geonames.org/5856195/		https://chroniclingamerica.loc.gov/lccn/sn82015415/
sn85058217	The Coalville times	Weekly	Times Pub. Co	Coalville	UT	Coalville, UT	40.91773	-111.39936	RDF	http://sws.geonames.org/5773066/		https://chroniclingamerica.loc.gov/lccn/sn85058217/
46032385	The commoner	Monthly	William J. Bryan	Lincoln	NE	Lincoln, NE	40.83278	-96.6864	RDF	http://sws.geonames.org/5072005/		https://chroniclingamerica.loc.gov/lccn/46032385/
sn83030214	New-York tribune	Daily	New York Tribune	New York	NY	New York, NY	40.714	-74.006	QUERIED, found	http://www.geonames.org/search.html?q=New+York%2C+NY&country=US	/maps/google_40.714_-74.006.html	https://chroniclingamerica.loc.gov/lccn/sn83030214/
sn85042242	Bismarck daily tribune	Daily	Lounsberry & Jewell	Bismarck	ND	Bismarck, ND	46.80833	-100.78374	RDF	http://sws.geonames.org/5688025/		https://chroniclingamerica.loc.gov/lccn/sn85042242/
sn97067589	The Brattleboro reformer	Weekly	Vermont Print. Co	Brattleboro	VT	Brattleboro, VT	42.85092	-72.55787	RDF	http://sws.geonames.org/5234141/		https://chroniclingamerica.loc.gov/lccn/sn97067589/
sn87065709	Yazoo City herald	Weekly	James P. Clarke	Yazoo City	MS	Yazoo City, MS	32.855	-90.406	QUERIED, found	http://www.geonames.org/search.html?q=Yazoo+City%2C+MS&country=US	/maps/google_32.855_-90.406.html	https://chroniclingamerica.loc.gov/lccn/sn87065709/
sn92061524	The Spanish American	Weekly	Roy Pub. Co	Roy	NM	Roy, NM	35.94392	-104.19609	RDF	http://sws.geonames.org/5488553/		https://chroniclingamerica.loc.gov/lccn/sn92061524/
sn83045462	Evening star	Daily	W.D. Wallach & Hope	Washington	DC	Washington, DC	38.895	-77.036	QUERIED, found	http://www.geonames.org/search.html?q=Washington%2C+DC&country=US	/maps/google_38.895_-77.036.html	https://chroniclingamerica.loc.gov/lccn/sn83045462/
sn96088088	Polk County observer	Weekly	C.C. Doughty	Monmouth	OR	Monmouth, OR	44.91928	-123.31705	RDF	http://sws.geonames.org/5722064/		https://chroniclingamerica.loc.gov/lccn/sn96088088/
sn86071045	Butler citizen	Daily	John H. & W.C. Negley	Butler	PA	Butler, PA	40.86118	-79.89533	RDF	http://sws.geonames.org/5182534/		https://chroniclingamerica.loc.gov/lccn/sn86071045/
sn84029696	Free press	Weekly	Harry Freese	Hays	KS	Hays, KS	38.879	-99.327	QUERIED, found	http://www.geonames.org/search.html?q=Hays%2C+KS&country=US	/maps/google_38.879_-99.327.html	https://chroniclingamerica.loc.gov/lccn/sn84029696/
sn93067863	Spartanburg journal	Daily	NOTFOUND	Spartanburg	SC	Spartanburg, SC	34.94957	-81.93205	RDF	http://sws.geonames.org/4597200/		https://chroniclingamerica.loc.gov/lccn/sn93067863/
